Frequency_Hz,Amplitude
402.7880279,1.092714741
402.9520295,1.823047331
403.1160312,1.758866144
403.2800328,1.60960544
403.4440344,1.134194645
403.6080361,2.288532079
403.7720377,1.881942611
403.9360394,0.859557816
404.100041,1.209337804
404.2640426,1.661026826
404.4280443,0.964307204
404.5920459,0.490898542
404.7560476,1.383780989
404.9200492,1.18881509
405.0840508,0.876196157
405.2480525,1.255942279
405.4120541,1.065502431
405.5760558,0.427150121
405.7400574,0.777569339
405.904059,0.330478961
406.0680607,0.665539327
406.2320623,0.824137428
406.396064,1.213394799
406.5600656,0.500116656
406.7240672,0.746659873
406.8880689,0.765380986
407.0520705,1.164726093
407.2160722,0.869550748
407.3800738,0.294383689
407.5440754,0.708440593
407.7080771,0.223857716
407.8720787,1.647597703
408.0360804,0.912805422
408.200082,0.511508472
408.3640836,1.58402293
408.5280853,1.575456243
408.6920869,0.522794993
408.8560886,1.22105393
409.0200902,1.246411472
409.1840918,0.983155776
409.3480935,0.842740815
409.5120951,0.544058858
409.6760968,1.441767645
409.8400984,1.106516084
410.0041,0.72016574
410.1681017,1.205058856
410.3321033,0.504948264
410.496105,0.310262807
410.6601066,0.446057067
410.8241082,0.532988872
410.9881099,0.889681899
411.1521115,1.942852862
411.3161132,0.248312733
411.4801148,1.178378438
411.6441164,2.227145243
411.8081181,1.46048412
411.9721197,1.163594304
412.1361214,2.756356359
412.300123,1.444400865
412.4641246,1.699760684
412.6281263,1.724899007
412.7921279,2.002266202
412.9561296,2.543224404
413.1201312,1.019296262
413.2841328,2.11679544
413.4481345,2.498768863
413.6121361,0.760567067
413.7761378,0.53699159
413.9401394,1.396356963
414.104141,1.341387822
414.2681427,0.753138395
414.4321443,1.077235968
414.596146,0.874630753
414.7601476,1.698407189
414.9241492,1.250052908
415.0881509,0.377369287
415.2521525,1.047471562
415.4161542,1.9641507
415.5801558,0.498733767
415.7441574,0.772225066
415.9081591,1.130585818
416.0721607,1.831405512
416.2361624,0.853099801
416.400164,0.674362138
416.5641656,1.207000453
416.7281673,1.500457376
416.8921689,0.616625945
417.0561706,0.474763383
417.2201722,0.756625328
417.3841738,1.092276522
417.5481755,0.578505993
417.7121771,0.877279575
417.8761788,0.915227793
418.0401804,1.419554965
418.204182,1.14961772
418.3681837,1.301580336
418.5321853,0.302325473
418.696187,1.030898253
418.8601886,0.733893692
419.0241902,0.309029775
419.1881919,0.794505989
419.3521935,0.76003295
419.5161952,1.172748576
419.6801968,0.871727412
419.8441984,0.350032138
420.0082001,0.51684483
420.1722017,1.140007253
420.3362034,1.119640512
420.500205,1.341631011
420.6642066,0.493295264
420.8282083,1.970587553
420.9922099,1.452747415
421.1562116,0.409168849
421.3202132,1.644542879
421.4842148,2.418869069
421.6482165,0.665402843
421.8122181,1.896044107
421.9762198,1.103421182
422.1402214,0.738373514
422.304223,0.320834331
422.4682247,0.440131313
422.6322263,1.531868073
422.796228,0.572509256
422.9602296,1.183797157
423.1242312,0.692535794
423.2882329,0.116661617
423.4522345,0.569524439
423.6162362,0.45147938
423.7802378,0.292515565
423.9442394,0.26986025
424.1082411,0.769428776
424.2722427,1.474323138
424.4362444,0.568950459
424.600246,1.093405905
424.7642476,1.340486075
424.9282493,1.112676534
425.0922509,1.137837098
425.2562526,0.602076654
425.4202542,0.247343839
425.5842558,0.443881911
425.7482575,1.560881124
425.9122591,0.904634724
426.0762608,0.328860249
426.2402624,1.6321963
426.404264,0.926711221
426.5682657,0.423338488
426.7322673,0.924855329
426.896269,1.097589502
427.0602706,0.809517955
427.2242722,0.326547083
427.3882739,0.432063622
427.5522755,1.43661407
427.7162772,1.55912558
427.8802788,0.661749759
428.0442804,0.923096323
428.2082821,1.121364331
428.3722837,0.993694143
428.5362854,0.028935193
428.700287,0.834811428
428.8642886,1.175407434
429.0282903,1.077862248
429.1922919,0.017807116
429.3562936,0.845100283
429.5202952,0.99923538
429.6842968,0.707726737
429.8482985,0.621655711
430.0123001,0.752987916
430.1763018,0.772357053
430.3403034,0.164400831
430.504305,0.737128666
430.6683067,0.603296731
430.8323083,0.97305973
430.99631,1.156995227
431.1603116,1.689551541
431.3243132,0.534479235
431.4883149,0.811127234
431.6523165,1.147651453
431.8163182,0.217276118
431.9803198,0.493592256
432.1443214,0.761049071
432.3083231,0.707601523
432.4723247,0.796523634
432.6363264,1.292510323
432.800328,0.603750728
432.9643296,0.361131771
433.1283313,1.363526811
433.2923329,0.453682446
433.4563346,0.67334194
433.6203362,0.355559213
433.7843378,1.134847949
433.9483395,0.720528702
434.1123411,0.204186468
434.2763428,1.2494792
434.4403444,1.34663317
434.604346,0.904798412
434.7683477,0.888196172
434.9323493,0.238648942
435.096351,0.276682607
435.2603526,0.866875213
435.4243542,0.773855603
435.5883559,0.74199097
435.7523575,1.064476712
435.9163592,1.858392448
436.0803608,0.487846698
436.2443624,1.309355194
436.4083641,1.349169482
436.5723657,0.828994194
436.7363674,1.211013329
436.900369,0.99123323
437.0643706,1.993396759
437.2283723,1.19149516
437.3923739,0.575141622
437.5563756,1.750118076
437.7203772,1.393074695
437.8843788,0.399782739
438.0483805,1.367615365
438.2123821,0.845113915
438.3763838,0.901933356
438.5403854,0.724817626
438.704387,1.071248844
438.8683887,0.305279736
439.0323903,0.849075406
439.196392,0.753177494
439.3603936,1.213496516
439.5243952,1.059197971
439.6883969,0.471997774
439.8523985,0.475194066
440.0164002,1.088269228
440.1804018,1.201231798
440.3444034,1.690265669
440.5084051,0.529535338
440.6724067,1.634117216
440.8364084,1.990170016
441.00041,1.350220415
441.1644116,1.218474614
441.3284133,2.083018823
441.4924149,1.358088631
441.6564166,1.145990247
441.8204182,0.853225965
441.9844198,1.657606255
442.1484215,1.262709785
442.3124231,0.539976796
442.4764248,1.186301695
442.6404264,1.664653704
442.804428,1.102127861
442.9684297,0.509860095
443.1324313,1.489929925
443.296433,1.264520023
443.4604346,1.461849184
443.6244362,1.202626764
443.7884379,0.751834658
443.9524395,2.336634573
444.1164412,1.789462698
444.2804428,1.37808105
444.4444444,1.971685992
444.6084461,1.691223476
444.7724477,0.705413107
444.9364494,1.350683698
445.100451,1.072629338
445.2644526,1.599453091
445.4284543,0.136643383
445.5924559,1.364164287
445.7564576,1.082943571
445.9204592,0.233351789
446.0844608,1.367529728
446.2484625,0.296518022
446.4124641,0.892257218
446.5764658,0.126564663
446.7404674,1.069819736
446.904469,1.176190886
447.0684707,0.789205449
447.2324723,1.328551575
447.396474,1.261398118
447.5604756,0.385936555
447.7244772,0.850831146
447.8884789,0.735610701
448.0524805,0.414712335
448.2164822,0.458830791
448.3804838,0.955705865
448.5444854,0.707115762
448.7084871,1.283252354
448.8724887,1.932838054
449.0364904,0.490865669
449.200492,1.107161968
449.3644936,1.768053082
449.5284953,0.865775642
449.6924969,1.202029714
449.8564986,1.224793043
450.0205002,1.438570317
450.1845018,1.408708015
450.3485035,0.803065656
450.5125051,0.969971721
450.6765068,1.450659912
450.8405084,0.627743892
451.00451,1.14085689
451.1685117,0.928016898
451.3325133,0.271511017
451.496515,1.104979102
451.6605166,0.422603981
451.8245182,1.041454137
451.9885199,1.745923561
452.1525215,0.862631966
452.3165232,1.018411485
452.4805248,1.99197395
452.6445264,1.158461808
452.8085281,1.538107598
452.9725297,1.683421608
453.1365314,1.111306458
453.300533,1.571984827
453.4645346,0.987483226
453.6285363,1.429430387
453.7925379,1.659249436
453.9565396,0.70458414
454.1205412,0.866165823
454.2845428,1.586253962
454.4485445,0.327260789
454.6125461,0.790732384
454.7765478,0.169553883
454.9405494,1.071201764
455.104551,0.978899735
455.2685527,0.648504202
455.4325543,0.66413991
455.596556,1.088776021
455.7605576,1.229825898
455.9245592,0.513856806
456.0885609,0.823464315
456.2525625,0.863581525
456.4165642,0.753876962
456.5805658,0.663263133
456.7445674,0.843886694
456.9085691,2.01474336
457.0725707,1.013263571
457.2365724,1.319898468
457.400574,1.115954019
457.5645756,0.906633502
457.7285773,1.010031923
457.8925789,0.81624576
458.0565806,0.78013876
458.2205822,1.396325873
458.3845838,0.604492615
458.5485855,1.289996777
458.7125871,0.358080105
458.8765888,0.837445633
459.0405904,0.610651352
459.204592,0.440167425
459.3685937,0.533611603
459.5325953,0.299571116
459.696597,1.064448902
459.8605986,0.325159909
460.0246002,0.523138109
460.1886019,1.088093006
460.3526035,0.332970474
460.5166052,0.850688475
460.6806068,0.643980572
460.8446084,0.35598114
461.0086101,0.313313606
461.1726117,1.129853654
461.3366134,1.061349712
461.500615,0.443151675
461.6646166,1.737373802
461.8286183,1.315031528
461.9926199,0.593575047
462.1566216,2.048482285
462.3206232,1.499747011
462.4846248,0.948576598
462.6486265,2.09633972
462.8126281,1.233434599
462.9766298,1.589204982
463.1406314,0.977322988
463.304633,0.689715757
463.4686347,1.225561054
463.6326363,0.740228131
463.796638,0.335404173
463.9606396,1.019112839
464.1246412,0.607943598
464.2886429,0.152567389
464.4526445,0.997009168
464.6166462,0.624339019
464.7806478,0.73275088
464.9446494,0.919487887
465.1086511,1.499220773
465.2726527,0.593004346
465.4366544,1.714846458
465.600656,1.03493884
465.7646576,0.397976243
465.9286593,0.75282937
466.0926609,0.631846326
466.2566626,0.632417217
466.4206642,0.599615288
466.5846658,1.144646949
466.7486675,0.720665074
466.9126691,0.374396393
467.0766708,0.833056904
467.2406724,0.212154251
467.404674,0.515262432
467.5686757,0.294353729
467.7326773,0.842343243
467.896679,0.818990675
468.0606806,0.828665101
468.2246822,0.947115339
468.3886839,0.794110848
468.5526855,0.930511461
468.7166872,1.052913734
468.8806888,0.535223449
469.0446904,0.696515862
469.2086921,0.246155277
469.3726937,0.491175493
469.5366954,0.817913593
469.700697,0.877839207
469.8646986,1.383070685
470.0287003,0.377828931
470.1927019,1.376019907
470.3567036,0.697847946
470.5207052,1.109831658
470.6847068,0.621183372
470.8487085,0.721823103
471.0127101,1.170374648
471.1767118,0.844606434
471.3407134,0.66915953
471.504715,1.118507183
471.6687167,0.409562073
471.8327183,0.528811819
471.99672,0.758920305
472.1607216,0.78355627
472.3247232,0.793027387
472.4887249,0.813440182
472.6527265,1.063895665
472.8167282,0.560357999
472.9807298,1.478680845
473.1447314,0.748101787
473.3087331,0.157691109
473.4727347,1.635437221
473.6367364,0.541199031
473.800738,1.06852602
473.9647396,0.689450567
474.1287413,0.310720953
474.2927429,0.446540004
474.4567446,0.258953154
474.6207462,1.003761042
474.7847478,0.601899686
474.9487495,1.089737635
475.1127511,0.843549384
475.2767528,0.58285874
475.4407544,1.370753304
475.604756,1.459663006
475.7687577,1.510350295
475.9327593,1.883549573
476.096761,1.189786507
476.2607626,1.909316009
476.4247642,1.392276022
476.5887659,1.086211042
476.7527675,1.976380187
476.9167692,1.224185528
477.0807708,0.897748758
477.2447724,0.842937362
477.4087741,0.693646131
477.5727757,0.725143796
477.7367774,0.389183056
477.900779,0.957270182
478.0647806,0.423431914
478.2287823,1.171794609
478.3927839,1.30709074
478.5567856,0.922805583
478.7207872,0.943379568
478.8847888,1.289927012
479.0487905,0.816983912
479.2127921,1.064977889
479.3767938,0.987672522
479.5407954,1.318023895
479.704797,0.405885909
479.8687987,1.398160038
480.0328003,0.383145482
480.196802,0.299079966
480.3608036,1.259987639
480.5248052,0.300568935
480.6888069,1.315757555
480.8528085,1.065791294
481.0168102,1.352957536
481.1808118,1.905018933
481.3448134,1.379456013
481.5088151,1.292126067
481.6728167,1.785517282
481.8368184,1.032288245
482.00082,1.381682358
482.1648216,0.928777099
482.3288233,1.157751774
482.4928249,0.728365559
482.6568266,0.309404777
482.8208282,0.311230756
482.9848298,1.545071807
483.1488315,1.113548188
483.3128331,1.380730928
483.4768348,1.718727026
483.6408364,1.730387498
483.804838,2.251022455
483.9688397,2.85426111
484.1328413,1.937608127
484.296843,3.470357065
484.4608446,2.373625135
484.6248462,1.874771243
484.7888479,2.342360718
484.9528495,2.216260847
485.1168512,1.943658177
485.2808528,1.79027103
485.4448544,0.649530492
485.6088561,1.523807163
485.7728577,0.276222446
485.9368594,0.149447104
486.100861,0.655335922
486.2648626,0.702350607
486.4288643,1.337558674
486.5928659,0.823246591
486.7568676,1.98506308
486.9208692,1.048223726
487.0848708,1.607914647
487.2488725,1.759792584
487.4128741,1.142932403
487.5768758,1.487377227
487.7408774,1.671943308
487.904879,0.608171605
488.0688807,1.246379392
488.2328823,0.135383977
488.396884,0.578018344
488.5608856,0.355552057
488.7248872,1.336907634
488.8888889,0.292157872
489.0528905,1.191659904
489.2168922,1.9412816
489.3808938,1.136027107
489.5448954,2.026692867
489.7088971,2.537492952
489.8728987,1.232709759
490.0369004,2.398799859
490.200902,1.666310205
490.3649036,1.647823523
490.5289053,2.544439221
490.6929069,1.297608849
490.8569086,1.2281297
491.0209102,1.733866874
491.1849118,1.102735417
491.3489135,1.458907417
491.5129151,1.011891002
491.6769168,1.0077721
491.8409184,1.404820147
492.00492,1.119021311
492.1689217,0.838314735
492.3329233,1.286132031
492.496925,2.217753156
492.6609266,1.080610868
492.8249282,1.23298371
492.9889299,1.29774822
493.1529315,0.69321594
493.3169332,1.140192545
493.4809348,0.785147694
493.6449364,1.268245605
493.8089381,1.298405864
493.9729397,0.553726937
494.1369414,0.264972204
494.300943,0.73924576
494.4649446,0.564437112
494.6289463,0.192121731
494.7929479,0.126666087
494.9569496,0.521714809
495.1209512,1.197014712
495.2849528,0.697649662
495.4489545,0.398697689
495.6129561,0.939224395
495.7769578,1.14542267
495.9409594,0.401252843
496.104961,0.732170896
496.2689627,0.838872952
496.4329643,0.384577901
496.596966,0.075037615
496.7609676,0.224682722
496.9249692,0.785923765
497.0889709,0.934347395
497.2529725,0.859840528
497.4169742,0.149048677
497.5809758,0.814916559
497.7449774,0.428910168
497.9089791,0.956554479
498.0729807,1.053619071
498.2369824,0.490422982
498.400984,1.159942998
498.5649856,0.603327516
498.7289873,0.515972182
498.8929889,0.855590962
499.0569906,0.545835953
499.2209922,0.523474788
499.3849938,0.9411898
499.5489955,0.89065059
499.7129971,0.257733416
499.8769988,0.55725467
500.0410004,1.121295485
500.2050021,0.390543889
500.3690037,0.827813754
500.5330053,1.512647722
500.697007,0.433478678
500.8610086,1.539624393
501.0250103,1.252498031
501.1890119,1.038739872
501.3530135,1.113417762
501.5170152,0.580297738
501.6810168,0.820595636
501.8450185,1.54018756
502.0090201,0.516939726
502.1730217,1.492725
502.3370234,0.560935029
502.501025,0.672299114
502.6650267,0.439576694
502.8290283,0.220276809
502.9930299,0.196996168
503.1570316,0.337160248
503.3210332,1.370053434
503.4850349,0.105590724
503.6490365,0.538729668
503.8130381,1.385816572
503.9770398,0.319715257
504.1410414,0.643794217
504.3050431,0.940545303
504.4690447,0.323535784
504.6330463,0.981209534
504.797048,0.363071275
504.9610496,0.600534708
505.1250513,0.943477997
505.2890529,1.097489163
505.4530545,0.586645268
505.6170562,0.983458954
505.7810578,0.770485291
505.9450595,0.286790135
506.1090611,0.074222841
506.2730627,0.878719884
506.4370644,0.681687206
506.601066,1.143071198
506.7650677,0.436118082
506.9290693,1.107556637
507.0930709,0.748110916
507.2570726,0.428296603
507.4210742,0.576337587
507.5850759,1.032244619
507.7490775,0.714471454
507.9130791,0.310015953
508.0770808,0.39380715
508.2410824,0.856315361
508.4050841,0.4366169
508.5690857,0.729040638
508.7330873,1.011008385
508.897089,0.545129306
509.0610906,1.297483659
509.2250923,0.819865346
509.3890939,0.798571497
509.5530955,0.777760558
509.7170972,0.757146497
509.8810988,0.762148701
510.0451005,1.049178581
510.2091021,0.767583339
510.3731037,1.245776152
510.5371054,0.816813291
510.701107,0.572744975
510.8651087,0.281243448
511.0291103,0.092348645
511.1931119,0.397221103
511.3571136,0.775289218
511.5211152,1.3160767
511.6851169,0.632133023
511.8491185,0.940702294
512.0131201,0.986789278
512.1771218,0.363854524
512.3411234,1.079335345
512.5051251,0.942793459
512.6691267,0.86173811
512.8331283,0.628348874
512.99713,1.352941344
513.1611316,1.310630968
513.3251333,1.259021901
513.4891349,1.066729178
513.6531365,1.569644603
513.8171382,0.915109935
513.9811398,1.017002117
514.1451415,0.766222643
514.3091431,1.115005569
514.4731447,0.972345828
514.6371464,0.215999895
514.801148,1.085515002
514.9651497,0.78330491
515.1291513,0.664825025
515.2931529,0.984518692
515.4571546,0.437194436
515.6211562,0.359204945
515.7851579,1.080617204
515.9491595,0.551591899
516.1131611,0.568783867
516.2771628,0.460546693
516.4411644,1.197026615
516.6051661,0.872505635
516.7691677,0.457860231
516.9331693,1.205066649
517.097171,1.371023198
517.2611726,0.701072683
517.4251743,0.758389049
517.5891759,0.551585779
517.7531775,0.940307834
517.9171792,1.160219043
518.0811808,0.423962501
518.2451825,0.644947401
518.4091841,1.679043022
518.5731857,0.593537098
518.7371874,0.845326657
518.901189,1.529606611
519.0651907,1.002283439
519.2291923,0.920074901
519.3931939,1.164930774
519.5571956,0.769685682
519.7211972,2.380724802
519.8851989,0.9249542
520.0492005,0.839742265
520.2132021,1.518835174
520.3772038,1.221676824
520.5412054,1.00338804
520.7052071,1.270561496
520.8692087,0.679302372
521.0332103,1.83459225
521.197212,1.151387959
521.3612136,0.609046441
521.5252153,1.051254159
521.6892169,1.964664234
521.8532185,0.974326581
522.0172202,0.869743704
522.1812218,1.230077716
522.3452235,1.025652326
522.5092251,1.017224944
522.6732267,1.052818876
522.8372284,0.998738555
523.00123,1.594022818
523.1652317,0.60810761
523.3292333,0.448048989
523.4932349,1.360803228
523.6572366,0.523702407
523.8212382,0.354945146
523.9852399,0.339835511
524.1492415,0.497857226
524.3132431,0.773980025
524.4772448,0.987046745
524.6412464,0.718792483
524.8052481,0.783516859
524.9692497,0.784838502
525.1332513,1.203211135
525.297253,0.156062231
525.4612546,1.230670907
525.6252563,0.517717881
525.7892579,0.678595956
525.9532595,0.921749579
526.1172612,0.117495505
526.2812628,1.04784968
526.4452645,1.67845483
526.6092661,0.577311826
526.7732677,1.275410627
526.9372694,1.098970744
527.101271,1.215051084
527.2652727,1.546415061
527.4292743,1.172470201
527.5932759,0.991212783
527.7572776,1.555851228
527.9212792,1.011753868
528.0852809,1.225842389
528.2492825,1.355220291
528.4132841,0.850186811
528.5772858,0.68867709
528.7412874,0.643722278
528.9052891,0.08949015
529.0692907,0.551923889
529.2332923,0.938886672
529.397294,0.698338851
529.5612956,0.353324024
529.7252973,0.924117163
529.8892989,0.748117108
530.0533005,0.434606981
530.2173022,1.104945396
530.3813038,0.195138322
530.5453055,0.889827819
530.7093071,0.501061914
530.8733087,0.486687821
531.0373104,1.313619121
531.201312,0.05060396
531.3653137,1.584387188
531.5293153,1.318869305
531.6933169,0.960755907
531.8573186,0.821393572
532.0213202,1.186964131
532.1853219,0.919804304
532.3493235,1.019132082
532.5133251,1.428187449
532.6773268,1.626460885
532.8413284,0.256065173
533.0053301,1.371208113
533.1693317,0.865562213
533.3333333,0.637751774
533.497335,0.646739065
533.6613366,0.569666488
533.8253383,0.454669923
533.9893399,0.190277029
534.1533415,0.932542985
534.3173432,0.278089434
534.4813448,0.829636802
534.6453465,1.674136209
534.8093481,0.614367786
534.9733497,1.192781358
535.1373514,1.130753644
535.301353,1.266873566
535.4653547,1.496358525
535.6293563,1.105065597
535.7933579,1.396812477
535.9573596,1.433849953
536.1213612,0.195263941
536.2853629,1.656802966
536.4493645,1.011679264
536.6133661,0.263210034
536.7773678,0.982477237
536.9413694,0.511512883
537.1053711,0.489808494
537.2693727,0.231104471
537.4333743,1.12304143
537.597376,0.416108755
537.7613776,0.3241265
537.9253793,1.179850391
538.0893809,0.566427516
538.2533825,0.779699769
538.4173842,1.241741953
538.5813858,0.704233151
538.7453875,1.128292769
538.9093891,0.394087791
539.0733907,0.702585167
539.2373924,1.414565295
539.401394,0.09503372
539.5653957,1.110109876
539.7293973,0.876628258
539.8933989,0.520725156
540.0574006,0.398488246
540.2214022,0.301367637
540.3854039,0.261725765
540.5494055,0.719472912
540.7134071,0.853635173
540.8774088,0.149872824
541.0414104,1.385027361
541.2054121,1.082758483
541.3694137,0.680228447
541.5334153,0.937325618
541.697417,1.016753058
541.8614186,0.787649155
542.0254203,0.585227604
542.1894219,0.632448192
542.3534235,1.45158111
542.5174252,0.702716832
542.6814268,0.442419326
542.8454285,0.91088802
543.0094301,1.182117363
543.1734317,0.326422549
543.3374334,0.564731741
543.501435,0.551680368
543.6654367,0.311814987
543.8294383,1.005699359
543.9934399,0.811372435
544.1574416,0.669078131
544.3214432,1.933760562
544.4854449,0.446944115
544.6494465,0.855143829
544.8134481,1.205761576
544.9774498,0.76444535
545.1414514,0.938825045
545.3054531,0.934848507
545.4694547,0.611156317
545.6334563,1.250911667
545.797458,0.456128561
545.9614596,0.530466455
546.1254613,0.631878101
546.2894629,0.614585637
546.4534645,0.634446114
546.6174662,0.091967549
546.7814678,1.091774878
546.9454695,0.518323806
547.1094711,1.470386507
547.2734727,0.769746053
547.4374744,0.538472188
547.601476,1.316168937
547.7654777,1.090719723
547.9294793,0.633010643
548.0934809,1.394917082
548.2574826,0.540638654
548.4214842,0.562670442
548.5854859,0.502385105
548.7494875,0.109188726
548.9134891,1.077248188
549.0774908,0.897599185
549.2414924,0.569557577
549.4054941,0.947066077
549.5694957,0.691802083
549.7334973,0.813227507
549.897499,0.746515944
550.0615006,0.683945632
550.2255023,1.008428702
550.3895039,0.996587092
550.5535055,0.029817717
550.7175072,1.29151734
550.8815088,0.752536223
551.0455105,0.37037717
551.2095121,1.476541986
551.3735137,0.618746035
551.5375154,0.987321114
551.701517,0.542133231
551.8655187,0.930977075
552.0295203,1.167568072
552.1935219,0.662377533
552.3575236,1.30426545
552.5215252,1.806306908
552.6855269,0.62410287
552.8495285,1.066741218
553.0135301,0.79488315
553.1775318,0.639479705
553.3415334,0.408841245
553.5055351,0.732386136
553.6695367,1.038420805
553.8335383,0.304634372
553.99754,1.390250784
554.1615416,0.628569287
554.3255433,0.663598322
554.4895449,1.182088143
554.6535465,0.823837269
554.8175482,0.822724774
554.9815498,1.297542776
555.1455515,1.503979575
555.3095531,1.511458824
555.4735547,0.974234702
555.6375564,1.431164246
555.801558,1.242466845
555.9655597,0.335503442
556.1295613,1.183272209
556.2935629,0.856871113
556.4575646,1.061169344
556.6215662,0.246697613
556.7855679,0.331191881
556.9495695,0.503185011
557.1135711,0.456749816
557.2775728,0.700453401
557.4415744,0.726693531
557.6055761,0.83056819
557.7695777,0.846755366
557.9335793,1.018092612
558.097581,0.832730099
558.2615826,0.916708017
558.4255843,0.839861367
558.5895859,1.164218972
558.7535875,0.657656514
558.9175892,0.938704183
559.0815908,1.05196925
559.2455925,0.915371414
559.4095941,0.41834557
559.5735957,0.711204805
559.7375974,0.567343375
559.901599,0.967325116
560.0656007,1.093315415
560.2296023,0.72056127
560.3936039,0.927603451
560.5576056,1.424620278
560.7216072,0.379286815
560.8856089,1.740361788
561.0496105,1.121991917
561.2136121,0.662066895
561.3776138,1.086862609
561.5416154,0.552228647
561.7056171,0.779439178
561.8696187,1.317946991
562.0336203,0.330472253
562.197622,0.935038072
562.3616236,0.651650644
562.5256253,0.50993565
562.6896269,0.383285277
562.8536285,0.407364631
563.0176302,0.79850633
563.1816318,0.782907183
563.3456335,1.001663548
563.5096351,0.548021297
563.6736367,1.087223817
563.8376384,1.19614545
564.00164,0.545223459
564.1656417,1.065678012
564.3296433,0.904688596
564.4936449,0.593947642
564.6576466,0.928771837
564.8216482,0.820388797
564.9856499,0.904525414
565.1496515,0.534355108
565.3136531,0.622646377
565.4776548,0.754933963
565.6416564,0.703346746
565.8056581,0.91021419
565.9696597,0.328857106
566.1336613,0.616255861
566.297663,0.575611751
566.4616646,0.231435929
566.6256663,0.781847827
566.7896679,0.732972478
566.9536695,0.413501133
567.1176712,1.256434049
567.2816728,0.796657275
567.4456745,0.596639742
567.6096761,0.991408105
567.7736777,0.866317121
567.9376794,0.685608612
568.101681,1.291305172
568.2656827,0.703513803
568.4296843,1.428767358
568.5936859,0.911338395
568.7576876,0.755458155
568.9216892,0.751510985
569.0856909,1.295272684
569.2496925,0.877761525
569.4136941,0.850350145
569.5776958,0.447486816
569.7416974,0.648673554
569.9056991,0.768696001
570.0697007,1.253676164
570.2337023,0.332503176
570.397704,1.437809716
570.5617056,1.051879631
570.7257073,0.377426497
570.8897089,1.270215682
571.0537105,1.140849942
571.2177122,1.018871614
571.3817138,1.68298522
571.5457155,0.313988684
571.7097171,1.425554016
571.8737187,1.138931386
572.0377204,0.540653986
572.201722,1.188679962
572.3657237,0.94353131
572.5297253,0.328612153
572.6937269,0.749169654
572.8577286,0.778531453
573.0217302,0.686049116
573.1857319,0.772771797
573.3497335,0.839774224
573.5137351,0.197455557
573.6777368,1.075854549
573.8417384,1.782532162
574.0057401,0.613047966
574.1697417,1.619776233
574.3337433,1.119440142
574.497745,0.990464807
574.6617466,1.671776382
574.8257483,0.948818752
574.9897499,1.054286834
575.1537515,1.760654887
575.3177532,0.339864783
575.4817548,0.95845553
575.6457565,0.876368729
575.8097581,0.586217424
575.9737597,0.95464228
576.1377614,0.73861238
576.301763,0.259455193
576.4657647,1.112865645
576.6297663,1.304860729
576.7937679,0.965821073
576.9577696,1.144442108
577.1217712,1.54426467
577.2857729,0.608321105
577.4497745,1.213017288
577.6137761,1.480749454
577.7777778,1.444034665
577.9417794,1.277717492
578.1057811,1.052829452
578.2697827,0.700625163
578.4337843,1.570554932
578.597786,0.407278181
578.7617876,0.804113199
578.9257893,0.870772313
579.0897909,0.390581733
579.2537925,0.523512926
579.4177942,0.348781272
579.5817958,0.301795639
579.7457975,1.146666631
579.9097991,0.556992967
580.0738007,0.18597349
580.2378024,0.599982456
580.401804,0.740541638
580.5658057,0.611011597
580.7298073,0.520419381
580.8938089,0.733678754
581.0578106,0.597689298
581.2218122,0.729856018
581.3858139,0.648243519
581.5498155,0.489801639
581.7138171,0.700346001
581.8778188,0.373190239
582.0418204,0.346005728
582.2058221,1.139310846
582.3698237,0.09936145
582.5338253,0.47283295
582.697827,0.573094935
582.8618286,0.382233525
583.0258303,0.516597373
583.1898319,0.868607141
583.3538335,0.559068734
583.5178352,1.077692882
583.6818368,0.356791871
583.8458385,0.296459101
584.0098401,0.392455302
584.1738417,0.577554029
584.3378434,0.25722122
584.501845,0.456619928
584.6658467,0.455483769
584.8298483,0.868152193
584.9938499,0.460969389
585.1578516,0.546329927
585.3218532,0.526273222
585.4858549,0.420379122
585.6498565,0.837010975
585.8138581,0.595321135
585.9778598,1.227294339
586.1418614,0.776907977
586.3058631,0.571133613
586.4698647,0.601790643
586.6338663,1.082624104
586.797868,0.473403011
586.9618696,0.654652982
587.1258713,0.595482999
587.2898729,0.751551271
587.4538745,0.234636375
587.6178762,0.231693127
587.7818778,0.389836009
587.9458795,1.027544762
588.1098811,0.510705762
588.2738827,0.413397088
588.4378844,0.966117307
588.601886,0.796039296
588.7658877,1.333937687
588.9298893,1.445973904
589.0938909,1.068531174
589.2578926,1.900714489
589.4218942,1.317928642
589.5858959,1.292693464
589.7498975,2.080392784
589.9138991,1.710854087
590.0779008,1.371790521
590.2419024,1.77553106
590.4059041,1.099928918
590.5699057,1.60425145
590.7339073,0.995977017
590.897909,0.939599954
591.0619106,1.290462924
591.2259123,0.646960722
591.3899139,0.279094283
591.5539155,0.719129682
591.7179172,0.661773017
591.8819188,0.419814761
592.0459205,0.256392676
592.2099221,0.629839282
592.3739237,0.490837704
592.5379254,0.747082641
592.701927,1.209465413
592.8659287,0.298185737
593.0299303,1.302172265
593.1939319,0.448669416
593.3579336,0.620890952
593.5219352,0.805438861
593.6859369,0.647839769
593.8499385,0.687861076
594.0139401,0.485374968
594.1779418,0.779373028
594.3419434,0.373253957
594.5059451,0.553236069
594.6699467,0.847627993
594.8339483,0.130365124
594.99795,1.202105786
595.1619516,0.853332362
595.3259533,0.793237238
